product_id,product_name,category,price,stock_quantity
bc8ab88d-ee65-4a9d-b4d0-5e9f9cd9dfeb,Responsibility Beverages,Personal Care,241.42,170
23828c02-4acc-4fbf-9b90-98460b5fa47a,A Snacks,Beverages,431.75,824
b32c5fb1-7c81-45de-88fc-d2407004f194,Just Baby Products,Snacks,384.13,952
1e8e9ef9-7444-4d5b-9782-712177ac720c,Draw Snacks,Baby Products,457.56,248
7e708122-00b7-4aa8-b790-27bdbdd3d069,Strong Snacks,Snacks,403.78,848
09480083-6612-452b-b80b-515aa33042de,Attack Baby Products,Pet Supplies,79.79,697
8eb7b77e-29ba-441d-8f77-f8ceb39b7d7f,History Snacks,Household,197.96,118
46dd598b-48fc-497d-b184-b1b0778d4c25,Within Beverages,Household,315.77,265
1678f3ba-1989-4548-a66a-f119c5d498a0,List Baby Products,Snacks,77.6,750
a0131b3f-a612-4092-9526-1e408c1c4a0e,Film Baby Products,Baby Products,99.85,908
43fc00b2-1ec2-4056-9033-f8cd6d60014c,Future Beverages,Beverages,340.14,751
aefea714-deb2-43eb-9bf2-b459df8039ce,Mr Baby Products,Pet Supplies,49.32,447
cfd67438-595e-4b16-8db2-9bc7a4336f7c,Attack Household,Beverages,213.54,675
454b80eb-3a42-4a6d-a089-88b54f65fec5,Teacher Personal Care,Baby Products,316.45,563
16f560bf-eeed-465f-b263-6116fb8fcfd0,Piece Household,Pet Supplies,3.7,770
fe7a49a7-fa3c-40bc-b983-b8e0aedc92e0,Moment Beverages,Pet Supplies,300.11,136
0cd03eb9-78c8-4696-a55e-5730a2d9ef32,Design Beverages,Personal Care,284.48,671
42f87b35-6d92-44a9-ac5c-69294558805e,Better Pet Supplies,Beverages,350.54,470
7b696fd4-fd8a-4e9d-9a73-239e6f589ac7,Administration Personal Care,Pet Supplies,61.96,284
1445e3a3-6055-4d14-8db6-4829dfd2c2d8,Left Beverages,Household,158.21,513
a0fd2d6d-2dcd-4998-a6ee-ab218cc69339,Easy Snacks,Baby Products,112.38,314
777fc660-e31d-44b4-bff9-1cab3fc8bf1f,Interview Household,Pet Supplies,446.91,221
e3b92ae2-d3bf-4d84-98bb-3ed8bcd71004,Cover Snacks,Baby Products,23.46,234
26069b74-e8f9-4178-af1d-d63864df6113,Statement Snacks,Personal Care,262.19,744
58e2c0e5-95e2-46e0-869e-e6fa40026706,Quality Baby Products,Pet Supplies,217.27,466
e75b0b30-2c30-4fe1-8cf1-88038fda1393,Mrs Household,Household,302.84,740
caa265ba-8e7c-4206-8fef-9f2178d0fee9,Owner Household,Beverages,32.95,393
047a895a-a9c9-47d7-bbe3-28be8c67a4ff,Watch Pet Supplies,Household,405.52,913
8c6aac20-25dc-475b-ada0-c7135a53eb17,Floor Household,Baby Products,134.59,376
2d0792f1-a27e-4cc4-9421-4deb896d5400,Party Personal Care,Baby Products,208.86,547
0e1dc6ed-f601-489c-bc3e-5888af41ac69,Activity Baby Products,Beverages,449.56,103
f6ce9995-5e63-4f7a-ac35-3591f01ee212,Board Snacks,Baby Products,81.0,114
766fa9e3-6c1e-49fd-a5ac-419df697656f,Lay Snacks,Baby Products,360.95,989
c28875f0-bf1a-40c4-9250-b23706672578,Call Household,Household,158.96,957
3bb18283-70d3-499a-b17e-f196511b247f,Impact Baby Products,Beverages,248.07,840
a2da1695-8a31-4a35-94aa-2be755b8d69b,Talk Baby Products,Pet Supplies,303.73,100
f865cc87-2d30-41fa-be3e-60d16543b766,Because Pet Supplies,Personal Care,101.02,863
537c3b3b-19ba-4b13-bb1e-7a680b1de352,Simple Personal Care,Pet Supplies,184.28,843
0ed03e6e-ba2c-48ac-8e55-b598786a7032,Them Personal Care,Household,365.07,198
92b7068f-ed8e-4049-97b2-ff5bd1fe516f,Thought Baby Products,Personal Care,350.44,38
8123ff26-0931-4a2b-89e4-f415ed2a5f11,Thing Household,Household,379.27,202
2a8191c4-60a5-4f9d-95da-69c8e854ae3d,Decision Personal Care,Household,4.42,508
e7265faa-1e97-4eeb-b4da-a3fa5b191e9e,Write Snacks,Personal Care,174.54,448
c7b8e070-c5d7-45c1-ac92-1c187fac15f5,May Snacks,Snacks,217.95,951
f91421d7-0623-48bf-80fa-a8f354a77986,Often Pet Supplies,Beverages,311.54,425
97a152a8-76e4-418c-b5e3-302bfc01c927,Wide Pet Supplies,Snacks,406.32,855
a6a0e35c-2fc1-4cf5-ba45-28a504937d4e,Service Personal Care,Baby Products,253.44,298
62a1e3a3-6d78-4298-aee8-cd551bb4ec2e,Enough Pet Supplies,Personal Care,399.16,314
9f19d9e5-4954-4350-b51c-4f15cc831c7a,Land Personal Care,Snacks,346.7,267
d3602c1b-9239-4e88-8320-129521b144d6,Quality Baby Products,Beverages,11.3,794
af4c9d7a-ece4-4aa9-87e9-fc9dd4e04a62,Most Baby Products,Personal Care,413.86,888
2ec1edc4-5505-486b-b3f9-3bc8be62748a,Pay Snacks,Household,62.07,130
2678566a-b8aa-4cc2-bfab-77e44c23ef58,Security Personal Care,Household,265.2,327
eff44d43-d810-4e11-8f3a-87e0591c1629,Produce Baby Products,Snacks,226.59,434
d1065ade-9e5d-4bf1-a262-6c6a82b63986,Coach Pet Supplies,Household,1.64,340
77874003-a61a-4f99-84ad-2a5a7b24340e,Develop Personal Care,Beverages,422.22,508
eb52c613-26c5-442d-8e5e-e645b6452395,Police Pet Supplies,Baby Products,472.59,629
92c55340-2cc6-4b20-99eb-fddead61c221,Charge Snacks,Baby Products,5.13,883
009958eb-aa81-49e4-8c0f-e50b83311636,Require Snacks,Snacks,66.96,641
79c7f5f0-f731-4a93-b9ff-0b459bb55adc,Develop Baby Products,Personal Care,186.45,307
6c0b699e-f08a-47df-9a15-7a914e8930d4,Use Beverages,Snacks,177.96,983
773a70df-dd92-45f4-90c2-57f7825968a7,Program Personal Care,Snacks,59.63,659
9b2f52d0-8fec-4cfa-bab9-dd504f4650dc,Then Snacks,Pet Supplies,360.35,850
9af76b80-a34a-4a1a-af83-1a71b28f700b,Employee Personal Care,Baby Products,387.1,78
cda23339-c175-439a-8f5a-3b3da7f35ab7,Body Beverages,Pet Supplies,296.85,400
9375ec56-3cd5-4597-8089-c43dc97bf252,Population Baby Products,Pet Supplies,477.85,698
625dc9f4-e766-48da-89b7-734a45f73a7e,Inside Snacks,Household,261.61,656
c5e2ff03-442f-4147-870f-e3bbcf677358,Action Baby Products,Household,36.38,837
684a447f-27a4-49e3-ac0b-d6a2aaec5748,Important Pet Supplies,Pet Supplies,181.41,887
411cfe80-b11b-4536-97e2-b36a8f7ce22e,City Household,Beverages,118.82,401
6841a786-c474-4a25-b8ca-4814d7f30a32,Evidence Pet Supplies,Beverages,125.0,103
aced82ce-9d21-456c-a79e-ddc9239afc58,Worker Beverages,Snacks,289.85,572
fcd41a19-9486-4ed8-9443-be7e965c936a,Boy Pet Supplies,Personal Care,209.06,753
1f0ce75e-88bd-4c0a-aee5-418cb1477981,Seven Personal Care,Household,342.92,154
fc36d86d-a68c-4d7f-922b-5b7c12f74bea,Trade Pet Supplies,Pet Supplies,475.73,648
9807c65e-2bf6-47f3-bbd0-ab5449694791,Something Baby Products,Pet Supplies,293.05,476
06f03785-bd0f-4f1b-91cd-11d9327dd267,Always Household,Baby Products,353.71,591
62b25f6a-1156-4f6b-b38a-01a12fac2fd3,Feel Personal Care,Baby Products,44.68,74
a6e72ee0-f4af-4e28-9796-96f3cb8f16d8,Night Snacks,Personal Care,36.69,466
831de8fe-731e-4828-8742-0ba408ad8506,Thought Beverages,Pet Supplies,15.84,253
3a530bd8-16fb-4daa-9c31-4999634d3e59,Hear Baby Products,Personal Care,487.16,373
2393f627-d489-4066-8e87-2c726e635161,Enough Beverages,Beverages,42.19,896
8cc94bef-3c16-4d30-9e71-adabf13c820a,Mission Pet Supplies,Personal Care,319.72,859
466c5cad-713b-4d22-9065-76b385eda52b,Mean Beverages,Beverages,27.32,803
75afc163-2b94-4a77-b44a-62c51b3a48ee,Agree Household,Snacks,472.53,433
7e10cd32-d5a6-412f-ba97-bb5dbc8abae4,Stay Snacks,Personal Care,19.08,636
621d3bb9-2fc8-4244-8885-64b5d80f42f8,Morning Beverages,Household,340.09,323
4e93bbbb-6325-4427-bb7c-3ab820681080,Those Pet Supplies,Pet Supplies,324.02,363
48b620aa-bbab-43f9-a0a9-76e03bdcbaf9,Would Household,Pet Supplies,442.14,284
c72261b0-435d-46a2-a28b-91181fa50049,Us Baby Products,Baby Products,495.3,33
f49b6690-0254-4b2e-869a-c90ad12e11d8,Lawyer Pet Supplies,Pet Supplies,436.79,587
0ddeafd1-d03e-47ef-b2d9-a09417dffe85,Old Pet Supplies,Household,280.94,832
894ea643-4537-480b-8207-62bf2ad8f66d,Coach Snacks,Baby Products,153.94,220
be55ef0a-a21c-414d-b5f8-371dc95a9912,Claim Beverages,Beverages,119.06,552
9a11d106-3eb4-40c6-a3e5-bd3cc59bbb74,Teacher Personal Care,Snacks,243.69,564
77e96770-8998-4562-a040-9afe560cdfa6,Energy Household,Personal Care,199.4,395
4a220241-4376-4aab-b081-165f271d2363,Central Pet Supplies,Snacks,85.26,99
fe94e7fe-dfa7-47bd-8202-bd759922679c,Film Beverages,Household,26.67,737
8ee6287c-b34b-4b30-83c0-43a772412f16,Ability Beverages,Personal Care,422.63,874
e25c1f23-a2e3-49ca-aeba-3bedf1f50357,Send Pet Supplies,Household,166.04,490
50272e47-89be-4f43-b63d-fa828e7f4086,Answer Beverages,Beverages,291.66,311
c5476ed4-7876-418b-a1b2-666fbdcf6d4c,Contain Snacks,Personal Care,176.79,91
ea6b9baa-bed9-42a2-977b-85444cd02d96,Deal Baby Products,Household,341.16,655
be4ecf9c-80ee-4145-907d-d7b108389347,Well Pet Supplies,Personal Care,178.34,373
6af0d884-43e1-4b61-8f5a-455b4def7e51,Office Household,Household,182.21,554
f77e3da8-5874-4673-b4e8-d76d04e03f8f,Ask Snacks,Snacks,89.08,953
2d437e68-8e73-4ffa-8bea-3389783d74fe,List Pet Supplies,Personal Care,221.47,97
6bd38c42-ed8d-487f-a0d2-9f27c3cfddca,Available Personal Care,Snacks,292.92,947
e635825d-b7e3-44f5-8bd1-bb1e792ac07e,Fight Household,Baby Products,179.91,307
abfeb1c5-fd98-4a09-b59d-59053e924760,Magazine Baby Products,Snacks,412.18,727
f4deffff-6932-4c46-a011-7fc6712bd8e1,Trade Baby Products,Pet Supplies,187.98,840
b126270b-e225-4e8c-a71a-a5208334955c,Table Beverages,Baby Products,158.88,405
aa38351c-022d-4d73-a5bb-36f92bbd4957,Per Pet Supplies,Pet Supplies,232.0,506
0ff54643-5d18-4801-b10c-4bf22c36f08c,Surface Baby Products,Household,144.35,444
c66dced5-0a51-4181-ac46-49d95426d5c7,Just Pet Supplies,Snacks,158.02,874
36d16d25-9f47-41e4-8049-29fa13113b93,Leave Personal Care,Household,189.59,862
84a2f2e6-911d-4b15-a5d5-4908233d4b29,Middle Personal Care,Beverages,212.27,76
854732e2-3d30-49af-90e0-460c50cc1803,Technology Pet Supplies,Snacks,18.8,159
b63ac0aa-a916-48e7-a33f-59a947921587,Business Beverages,Household,14.78,175
efd98c9f-e979-47d3-8e5c-eb4f641dc665,Make Beverages,Personal Care,413.4,493
0a59b5cb-6184-478f-8157-a5f802123792,Put Personal Care,Personal Care,184.15,189
2c8941ba-ddf2-4df9-832b-5c37a9eb0289,Collection Household,Household,308.1,609
478d5d31-e80c-4f02-8a2c-c721a09480ed,Great Pet Supplies,Snacks,396.34,944
1568be5f-68dc-401a-8fe0-cc03b8436cc2,Line Pet Supplies,Baby Products,133.82,893
fd8f988b-84af-4a9b-84af-f7dee521bc72,Expect Household,Pet Supplies,242.12,114
dc487fa1-fe79-4149-9d0c-d4f856c39c82,Republican Baby Products,Household,352.71,152
eee2ef5b-f5b3-4352-9f5d-5bc683a90f2e,Position Baby Products,Personal Care,498.11,228
371f4c76-70cf-4181-95be-f96a2f0278e1,Too Personal Care,Beverages,419.81,264
b06857c9-456a-44f6-82d8-a1c4c2150343,Public Household,Snacks,40.14,219
e86dba13-51ed-4865-ac4a-f3e5e92db40a,Good Personal Care,Beverages,252.42,213
4a4b17c5-7d9e-470b-a03a-5220221543ea,Present Snacks,Personal Care,433.56,603
24f24683-ef2d-43d7-815d-af33f87ee3fa,Weight Beverages,Beverages,189.82,425
8592ecbf-5a29-4ea0-a71b-a3ce1ff2b83d,Throughout Beverages,Snacks,135.44,438
9baa2704-1814-431c-93dd-5fb07e968bbf,Social Pet Supplies,Beverages,421.49,646
9ac5fb92-1449-48b9-bf3b-45d262422656,Continue Beverages,Personal Care,161.1,175
9417ff6f-08d1-46b7-ad77-6380079b6ae0,Throw Pet Supplies,Baby Products,1.57,337
abd74bd8-18bb-4640-bac7-29e7f21a601b,Important Pet Supplies,Pet Supplies,256.77,552
120b829c-fb8b-46b4-80f5-49001766a8d7,Floor Baby Products,Personal Care,48.74,348
0a9bfc30-3d92-4a8c-b011-831515ef8977,Hair Beverages,Beverages,266.19,176
d6ea1982-ddd9-4adf-98ea-8aa773228186,Treatment Baby Products,Beverages,19.58,250
7705869d-2483-43e9-866b-43233a4f9b30,Experience Personal Care,Beverages,167.46,622
094c05d2-84ee-4f85-b70b-c468b81371a5,Manage Snacks,Pet Supplies,168.76,591
1c4b76a2-6768-4f51-9111-331c3750604e,Next Snacks,Snacks,367.68,886
b74d5bdb-951f-4fe8-9ecc-d800e127d416,Risk Household,Household,357.08,240
402ea3c0-14ef-4bd1-af93-29e4a25014de,Try Household,Baby Products,46.71,239
8a4d3e4c-b366-4299-b855-7907a3979905,Long Baby Products,Personal Care,144.32,3
bdbbc5f9-c224-4eb7-9567-f35cbfead9b0,It Household,Beverages,338.51,926
30b3d71f-b834-4bcf-9ff5-f35dc7e7db78,Out Personal Care,Beverages,478.15,190
6b32dbb1-d264-40c1-9f06-6f08b34db056,Sometimes Baby Products,Baby Products,236.24,322
3f1a7d99-94cf-4a5f-be06-c9ff52ce4aaf,Air Personal Care,Household,292.55,312
f00fdb07-1a94-4ca1-b119-76ce216d8d05,Available Personal Care,Personal Care,431.49,743
fc49d1e8-fbb0-45d5-a5cc-dad6927460cc,Particular Beverages,Snacks,313.43,934
8024b77d-e921-4313-8c4a-b5e95001880e,Right Baby Products,Pet Supplies,443.32,237
b6a7c2e3-f218-4b92-ae0e-ea860a039573,Article Snacks,Household,499.38,495
af9b40d9-bf96-47f6-8156-d125ff3ddfe8,Require Beverages,Pet Supplies,132.48,585
9a58a426-2c67-402a-999b-cc89d4eb3166,Own Household,Pet Supplies,110.08,935
95f97dda-42d9-4d2c-9c21-3e74141978ba,Different Household,Household,72.01,509
0107bf1f-e915-4373-9da3-8b855f03fe58,Smile Beverages,Personal Care,224.77,854
ad10dd39-299c-4cb6-9dd9-b48b2e8e43f6,Car Snacks,Snacks,200.13,483
ef8082b8-783a-4e26-a51f-90c964ab4d81,School Baby Products,Baby Products,100.77,133
11003c0f-65a7-4a6f-b7dc-7e4841b184b4,Him Household,Household,416.31,431
b24260c4-4806-4715-9172-6b35b19897d8,Understand Household,Personal Care,250.31,346
f8e5d5d6-21a9-435b-ab1c-db32ea87733e,Person Beverages,Household,332.49,944
37f94529-354a-408f-bef9-bd7ccafb39cc,Heavy Beverages,Personal Care,208.73,406
58298af0-edec-4060-94c9-6ab7ce3c8904,Run Personal Care,Personal Care,124.26,53
4276c7ae-21ed-4cba-9a4a-e65a008c812d,Show Pet Supplies,Baby Products,475.78,58
dd453b57-19fc-493c-adda-b338c5409420,Person Personal Care,Personal Care,430.34,343
2f731a28-b333-4313-8da7-ab351e9a7768,Lose Pet Supplies,Beverages,317.46,988
2f6a679f-88d8-4613-b422-a0bfe3c5a3ec,Throw Pet Supplies,Pet Supplies,332.41,765
a0c7fab3-cb3f-4e74-acab-e36690b169ae,Firm Personal Care,Household,229.23,680
83ad22a9-a4fa-4e73-8966-4c66f7b3cfcb,Federal Beverages,Baby Products,362.63,202
1b5ecae4-ed38-4a04-8ba3-dab2751f6b56,Money Baby Products,Beverages,88.17,118
3a4be9ec-c505-49d7-a471-3e73295a34b0,Human Beverages,Snacks,3.83,882
aa7f4cb7-8068-41f3-8f44-6d500d5f9be0,Focus Beverages,Beverages,79.59,828
64f7b534-b743-4e8a-ab02-2fd70b68106c,Any Snacks,Personal Care,226.19,286
e701a6e5-73d2-416d-b0ae-5b260151e3d2,Wish Personal Care,Snacks,137.17,634
4a049343-0c86-4f09-8fe2-7253163b42b0,Seem Snacks,Baby Products,86.53,878
1fec8008-2a47-41b3-baa8-d2d59522c7b2,Important Personal Care,Beverages,342.86,63
60526f3b-95ea-456c-8b7a-f62d489f136c,Room Snacks,Beverages,140.88,410
6604924d-0a2e-41c1-9b60-ed714c07441a,Cause Household,Household,4.3,984
532c6afe-55fe-4e8e-84d8-0800e2f6bd87,Decide Baby Products,Personal Care,498.18,622
0e398a6b-ff60-4df1-b0c8-9ee8fcd974e5,Catch Personal Care,Snacks,283.09,364
3bdfa9b8-e4a7-4c63-ac57-b11b4bacecfe,Pattern Household,Baby Products,405.18,172
fc3c2537-6911-4a91-b893-77f7b87b3fbc,Writer Baby Products,Pet Supplies,392.17,222
87b512c0-30e5-456b-a16c-08e3eb87855a,Service Snacks,Beverages,160.98,858
edca767c-f027-4793-9e22-00973cb201cb,Certainly Beverages,Personal Care,5.46,485
50f2f770-d3a1-453d-81d0-0f4e9acf949d,Little Baby Products,Household,420.7,446
e0d66213-6872-42c9-b2e5-cba5877a0811,Teach Household,Baby Products,55.03,160
75e484db-2ade-48f0-bf78-a0260c1e3d95,Environment Beverages,Household,328.06,846
549d3e16-6498-4ae5-9937-11f97373fa59,Range Household,Beverages,300.08,594
d95c093b-0338-443a-82d9-69208f872099,Even Baby Products,Personal Care,217.62,288
d068504b-09d2-4b57-9c98-7873a5888a91,Owner Snacks,Pet Supplies,351.63,277
1a68fdd6-9373-4a04-8020-cd51bc0549fc,Special Household,Snacks,392.94,393
1ee5be7f-326f-490f-87f3-6aa00a2e7539,Relate Snacks,Snacks,86.93,412
424be477-1ff0-4cb4-97a7-6bcc3727bca7,Scientist Household,Baby Products,7.56,383
0520081c-c1bb-441d-a26e-9bed0160d36a,Our Beverages,Pet Supplies,186.42,643
1ff8d1c2-d946-4643-9c79-81685f307ab6,Girl Beverages,Baby Products,175.16,152
923b162c-5907-4617-b357-d6820bd1c101,Poor Personal Care,Personal Care,219.65,521
af5fe64d-9543-4d28-a200-d8b407a8bda9,Continue Baby Products,Household,50.93,590
630d99a9-4131-4e6a-ad72-855a1b4cf652,Listen Household,Personal Care,196.47,102
4247fc40-31b5-4942-abd0-de97cc870021,Wide Snacks,Baby Products,473.77,646
33d7485a-5755-43db-97d3-509ff73ec759,Foreign Personal Care,Pet Supplies,391.13,76
d72982ae-37e5-4b50-b025-2fa3b6e433cd,Throw Beverages,Pet Supplies,172.82,37
70a88514-564a-4086-ad00-b397b826ae00,Size Personal Care,Household,166.8,823
ed333376-a8ba-4516-93bd-fdfb519d9d62,College Snacks,Baby Products,78.06,73
afe60a91-b5d8-48ab-990a-3b26be46bc29,Clearly Pet Supplies,Baby Products,266.83,180
a791727b-8010-4585-a94b-4c2787534c82,Know Personal Care,Beverages,73.72,845
a58945a2-313f-4d8b-8731-f0a4f4dc7414,Campaign Pet Supplies,Pet Supplies,294.64,777
ac764f5d-6ab1-41ce-ad49-c8a546ae9576,American Pet Supplies,Pet Supplies,99.81,256
21c1bc76-a9d1-458d-811f-cde153e72d69,Her Personal Care,Snacks,435.48,615
0c30a38b-e691-4564-8d38-5a0bdb25dac6,It Pet Supplies,Baby Products,213.59,147
6b939ab2-0d7b-40bd-a6e4-e8345fd0f93b,Check Household,Pet Supplies,340.18,120
0462484b-2ce8-4293-b14e-dd1592b2a654,Firm Beverages,Baby Products,74.74,244
d9167b1d-651e-4834-a151-f3eae01346a9,Start Beverages,Household,230.01,526
91e76242-8b31-40e6-83ba-599b74193c27,Manager Baby Products,Pet Supplies,141.78,298
637a3af6-5724-461b-8a5c-3605a335ba3b,Read Pet Supplies,Pet Supplies,402.82,514
e332a89a-7401-44f2-9ca5-cbd195797def,Officer Baby Products,Pet Supplies,57.97,493
507bf415-8969-4427-b9cd-3ddc55261d6d,Several Personal Care,Pet Supplies,414.27,943
c092448e-1119-4558-b469-3fc9fe5a9633,Grow Household,Baby Products,268.41,67
c1b3f4de-4b5c-4972-a4b7-8068556c488f,Data Snacks,Personal Care,196.51,584
497f4050-b7cb-4698-ac05-fcaf0cf27507,And Baby Products,Household,365.91,123
ed4169e3-4523-410b-98b3-9fc44b09665c,History Baby Products,Personal Care,20.58,365
90fedabc-cb5d-445d-bb10-25ae1f1abb99,Sister Beverages,Snacks,332.21,282
3f99e216-8042-4f89-a0c1-290f1760687a,Chance Personal Care,Baby Products,173.53,748
0a7f6e51-0b35-4646-8342-77a68ca594eb,See Pet Supplies,Personal Care,372.15,563
b94f93ec-5397-4bd9-915d-eff93b38390b,Statement Personal Care,Personal Care,464.28,734
c23c611c-0917-403b-a77b-56a9fd3bc35a,Join Household,Beverages,283.19,421
9b45a708-e619-4745-8a24-708ca77a4dc5,Fill Household,Beverages,322.53,186
107fedad-eac8-4474-a895-1f52758c662b,Age Beverages,Pet Supplies,23.93,894
3bfeea41-914f-40cd-8dcc-ee5825db55bf,Buy Personal Care,Snacks,195.28,737
104c2fe0-3d21-4ec8-90ba-c0fdeaf45237,Ok Snacks,Beverages,9.44,681
f051f102-430f-4b00-ae84-c3489665adf0,See Baby Products,Snacks,101.09,96
b472cd34-09d4-466d-adec-211fe007ea7f,Old Baby Products,Personal Care,293.82,310
259e6e30-311b-4bcc-979b-ad342aede089,Part Personal Care,Pet Supplies,258.99,704
a16096f2-74c3-41f2-9806-8b4a19a1e097,Where Baby Products,Personal Care,346.7,309
ff448a41-769d-4e11-8fb4-62eeea18fd88,Chair Pet Supplies,Beverages,276.66,499
db977cd7-9460-4ba3-9a86-913d84dcd5c9,Cause Beverages,Snacks,95.27,401
354d22d5-11f0-4bc0-986d-6fecdbe430d9,Every Pet Supplies,Household,297.55,921
1ae36924-acee-4712-af24-bafe5ddfecc4,Others Personal Care,Beverages,423.65,766
98ac4fb0-d990-4016-b2e8-423696ad0414,Upon Personal Care,Snacks,452.97,84
7bd2fef3-7fdb-419d-9062-39e1d6672b85,Hit Beverages,Pet Supplies,196.62,706
d3b61be2-8ac8-4d18-85dd-d86040e86d10,Conference Pet Supplies,Pet Supplies,228.19,483
f68c8a24-2fe4-49d7-a4ba-4c77d7e81cd4,Often Snacks,Personal Care,481.72,616
fbe2bdbd-fc87-4952-b8e1-2f3b477c0e68,Crime Baby Products,Household,83.42,784
f2b8d3b3-922a-4215-b5e3-ced3ad5d7538,Fund Pet Supplies,Beverages,162.54,311
d58e16ae-34ed-4c70-b387-3229deed85f7,Sort Baby Products,Beverages,163.41,620
08717d8e-d598-4681-a514-d397d8965e5a,Away Household,Personal Care,498.64,750
7aeb57e4-e419-41b2-8504-6640fff4c802,Join Pet Supplies,Household,405.06,65
5a7aaabd-08cd-4f3e-b78e-6c5d08e6fc8d,Attention Beverages,Snacks,440.58,114
718de45a-e152-47a2-bd58-922e83ce5a2e,Share Baby Products,Pet Supplies,263.87,923
49ac50f4-c89c-4bda-b3af-d4a27c0b16ca,Arm Pet Supplies,Personal Care,225.39,125
c5872d90-81a7-4b36-801c-4e425ff0e1f4,Keep Beverages,Pet Supplies,65.15,994
3ec5ffce-f995-486d-9de7-2a6304ac4a86,One Personal Care,Beverages,340.65,739
dee8fd06-0300-4f40-9949-9865c3801592,Machine Personal Care,Snacks,125.98,647
bb5c779c-07bb-4bfa-a24c-f88f1416d977,Scientist Beverages,Beverages,69.88,268
0529edc7-6543-4fb5-a63a-01c5f941095e,Bed Household,Household,400.17,531
da49ac5b-9d43-4850-8809-95a4fe7e8c44,Model Personal Care,Personal Care,319.0,718
5d75dbb3-f90b-44ae-a4bc-59c36b93de97,Short Beverages,Personal Care,393.9,819
68126a59-a7d0-4300-ad11-aec59f2d6974,Significant Personal Care,Household,287.48,268
53003588-c697-4697-83f9-9da1aa2da4b6,More Baby Products,Snacks,223.71,535
08c64d74-bc0c-4c96-8955-0889c35d92d3,Laugh Pet Supplies,Snacks,478.95,23
ad3f8975-85f1-4a82-8b18-4d4aabe7cdb6,Design Personal Care,Pet Supplies,39.7,788
6393a597-5428-4ccb-b0dc-437dc28e7e5e,National Pet Supplies,Baby Products,444.55,207
bf07068a-b019-498d-92d7-f8cf48e3694b,Result Baby Products,Snacks,187.89,542
1e13b874-e793-4278-9b51-8055bf2f22bc,Reflect Snacks,Pet Supplies,7.75,851
1e4f6355-b354-4c7f-838a-803b687fe4ee,Technology Household,Snacks,277.11,286
3e136cde-ffc7-45f6-8ab1-d9bbf85fe874,Body Baby Products,Snacks,223.13,211
dc14808f-bc7a-4ad1-8f01-5a44f094afd4,Member Household,Personal Care,44.68,110
8ba3a731-7e0d-4b05-92be-1e5869b91e4d,Represent Personal Care,Pet Supplies,74.37,720
e0272ec0-a3d8-416c-bf83-b58fee6d116d,Ground Baby Products,Pet Supplies,358.08,963
456dbc37-ae3c-4521-bd93-51ac586cd9fe,Work Beverages,Household,391.7,696
d7b9cefd-fede-4fc2-9f38-c00e6862bcfc,Hour Personal Care,Personal Care,62.72,806
05d20dce-8982-4c75-a6b1-b0b2c2eb6cab,Allow Pet Supplies,Baby Products,22.2,419
fed168a5-b7c5-44c9-bf9b-5096ad9a7319,While Personal Care,Household,280.89,879
a42f704e-0bfa-49bd-95d2-7bccc22f810c,Seek Pet Supplies,Beverages,35.68,919
c05f6363-444e-4f0e-bd93-8af048cdf9a3,Federal Beverages,Snacks,95.38,834
bcc263ca-4f24-4339-8282-81ace2154e57,We Personal Care,Beverages,477.86,580
95b4ddef-17e5-483f-b031-8c1e28dce370,Water Household,Pet Supplies,315.28,480
3c7cdaf2-9e80-460a-87e7-1394967402e1,Single Pet Supplies,Snacks,295.44,506
56e88aa6-7f9c-4d97-9691-be03ddded486,Similar Baby Products,Personal Care,180.76,85
73925f9e-29c2-45fb-8d58-b44315701d53,Pattern Pet Supplies,Household,333.35,765
1ba00939-4e05-4ba6-9f2f-8c5305df2edd,Unit Baby Products,Personal Care,463.59,754
205da53e-4daf-4e37-a4d6-9c22ea0a26d0,He Personal Care,Baby Products,306.86,939
abb5dde1-0c1b-47fd-b0ae-3a7da9629953,White Snacks,Baby Products,300.86,966
7d03596d-ca7f-48ee-987e-1a47d5db5bd6,Law Pet Supplies,Personal Care,293.6,388
13f04ed1-3d16-4fe8-80d9-1d00300500a7,Husband Baby Products,Beverages,399.41,398
d073328f-3429-46bd-8fc9-e2ef2e3c3942,Able Pet Supplies,Household,125.08,455
6f27612b-8ceb-401b-9563-adddd1a2b102,Respond Pet Supplies,Snacks,33.19,515
5aa861de-4399-49a6-b73e-d08561b8e0f9,Race Pet Supplies,Beverages,42.99,103
be39e2e0-0b81-4af3-ab82-53d64c0bd34c,Yard Household,Baby Products,114.06,616
44de6cd2-9d95-482b-a00c-1dcc464051e7,Fire Pet Supplies,Beverages,303.08,654
acb64d8e-1dcd-4f3c-a19a-95e3470c3fd7,Safe Pet Supplies,Personal Care,95.51,234
ac90b514-6ba5-4fc3-a9a1-bec5212e569f,Threat Pet Supplies,Household,10.47,870
16b39005-f42d-4574-9a38-cfeed46bf36c,Evidence Baby Products,Beverages,463.01,603
1b9bd010-77ce-412a-b412-6d3f417c963e,Red Beverages,Household,334.69,545
f67aea1b-c671-4645-bde7-26941e3a1d86,However Snacks,Personal Care,11.06,531
b9887e07-c453-4427-a72d-2e0862a9bca5,Nice Pet Supplies,Snacks,331.58,960
2707db8e-bedf-4cf0-9d27-f9195b051188,Model Snacks,Personal Care,2.81,868
